"REF_DATE","GEO","DGUID","Age group","Sex","Response","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Alberta","2016A000248","25 to 34 years","Male","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116757901","13.6.2.4.1","","F","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Male","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116757902","13.6.2.4.2","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757903","13.6.2.4.3","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757904","13.6.2.4.4","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116757905","13.6.2.9.1","","F","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Male","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116757906","13.6.2.9.2","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757907","13.6.2.9.3","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757908","13.6.2.9.4","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Dissatisfied","Number of persons","Persons","249","thousands","3","v116757909","13.6.2.5.1","","F","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Male","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116757910","13.6.2.5.2","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757911","13.6.2.5.3","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757912","13.6.2.5.4","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116757913","13.6.2.6.1","","F","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Male","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116757914","13.6.2.6.2","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757915","13.6.2.6.3","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757916","13.6.2.6.4","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116757917","13.6.2.7.1","","F","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Male","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116757918","13.6.2.7.2","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116757919","13.6.2.7.3","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Male","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116757920","13.6.2.7.4","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116757921","13.6.3.1.1","258","","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Female","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116757922","13.6.3.1.2","100.0","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116757923","13.6.3.1.3","100.0","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116757924","13.6.3.1.4","100.0","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116757925","13.6.3.8.1","206","","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116757926","13.6.3.8.2","79.7","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757927","13.6.3.8.3","67.8","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757928","13.6.3.8.4","88.0","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very satisfied","Number of persons","Persons","249","thousands","3","v116757929","13.6.3.2.1","79","E","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very satisfied","Percentage of persons","Percent","239","units ","0","v116757930","13.6.3.2.2","30.5","E","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757931","13.6.3.2.3","19.9","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757932","13.6.3.2.4","43.6","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Satisfied","Number of persons","Persons","249","thousands","3","v116757933","13.6.3.3.1","127","","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Female","Satisfied","Percentage of persons","Percent","239","units ","0","v116757934","13.6.3.3.2","49.2","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757935","13.6.3.3.3","37.4","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757936","13.6.3.3.4","61.2","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116757937","13.6.3.4.1","","F","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Female","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116757938","13.6.3.4.2","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757939","13.6.3.4.3","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757940","13.6.3.4.4","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116757941","13.6.3.9.1","","F","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Female","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116757942","13.6.3.9.2","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757943","13.6.3.9.3","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757944","13.6.3.9.4","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Dissatisfied","Number of persons","Persons","249","thousands","3","v116757945","13.6.3.5.1","","F","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Female","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116757946","13.6.3.5.2","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757947","13.6.3.5.3","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757948","13.6.3.5.4","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116757949","13.6.3.6.1","","F","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116757950","13.6.3.6.2","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757951","13.6.3.6.3","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757952","13.6.3.6.4","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116757953","13.6.3.7.1","","F","","","0"
"2016","Alberta","2016A000248","25 to 34 years","Female","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116757954","13.6.3.7.2","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116757955","13.6.3.7.3","","F","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Female","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116757956","13.6.3.7.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116757957","13.3.1.1.1","429","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116757958","13.3.1.1.2","100.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116757959","13.3.1.1.3","100.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116757960","13.3.1.1.4","100.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116757961","13.3.1.8.1","366","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116757962","13.3.1.8.2","85.4","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757963","13.3.1.8.3","78.8","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757964","13.3.1.8.4","90.2","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very satisfied","Number of persons","Persons","249","thousands","3","v116757965","13.3.1.2.1","177","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very satisfied","Percentage of persons","Percent","239","units ","0","v116757966","13.3.1.2.2","41.3","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757967","13.3.1.2.3","33.5","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757968","13.3.1.2.4","49.6","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Satisfied","Number of persons","Persons","249","thousands","3","v116757969","13.3.1.3.1","189","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Satisfied","Percentage of persons","Percent","239","units ","0","v116757970","13.3.1.3.2","44.1","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757971","13.3.1.3.3","36.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757972","13.3.1.3.4","52.4","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116757973","13.3.1.4.1","32","E","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116757974","13.3.1.4.2","7.5","E","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757975","13.3.1.4.3","4.2","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757976","13.3.1.4.4","12.9","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116757977","13.3.1.9.1","28","E","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116757978","13.3.1.9.2","6.6","E","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757979","13.3.1.9.3","3.5","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757980","13.3.1.9.4","12.3","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Dissatisfied","Number of persons","Persons","249","thousands","3","v116757981","13.3.1.5.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116757982","13.3.1.5.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757983","13.3.1.5.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757984","13.3.1.5.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116757985","13.3.1.6.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116757986","13.3.1.6.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757987","13.3.1.6.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116757988","13.3.1.6.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116757989","13.3.1.7.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116757990","13.3.1.7.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116757991","13.3.1.7.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Both sexes","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116757992","13.3.1.7.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116757993","13.3.2.1.1","250","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Male","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116757994","13.3.2.1.2","100.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116757995","13.3.2.1.3","100.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116757996","13.3.2.1.4","100.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116757997","13.3.2.8.1","213","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116757998","13.3.2.8.2","85.2","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116757999","13.3.2.8.3","74.1","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758000","13.3.2.8.4","92.1","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very satisfied","Number of persons","Persons","249","thousands","3","v116758001","13.3.2.2.1","103","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very satisfied","Percentage of persons","Percent","239","units ","0","v116758002","13.3.2.2.2","41.2","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758003","13.3.2.2.3","30.8","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758004","13.3.2.2.4","52.4","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Satisfied","Number of persons","Persons","249","thousands","3","v116758005","13.3.2.3.1","110","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Male","Satisfied","Percentage of persons","Percent","239","units ","0","v116758006","13.3.2.3.2","44.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758007","13.3.2.3.3","32.8","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758008","13.3.2.3.4","55.8","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116758009","13.3.2.4.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Male","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116758010","13.3.2.4.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758011","13.3.2.4.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758012","13.3.2.4.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116758013","13.3.2.9.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Male","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116758014","13.3.2.9.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758015","13.3.2.9.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758016","13.3.2.9.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Dissatisfied","Number of persons","Persons","249","thousands","3","v116758017","13.3.2.5.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Male","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116758018","13.3.2.5.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758019","13.3.2.5.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758020","13.3.2.5.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116758021","13.3.2.6.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116758022","13.3.2.6.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758023","13.3.2.6.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758024","13.3.2.6.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116758025","13.3.2.7.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Male","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116758026","13.3.2.7.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116758027","13.3.2.7.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Male","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116758028","13.3.2.7.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116758029","13.3.3.1.1","179","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Female","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116758030","13.3.3.1.2","100.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116758031","13.3.3.1.3","100.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116758032","13.3.3.1.4","100.0","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116758033","13.3.3.8.1","153","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116758034","13.3.3.8.2","85.6","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758035","13.3.3.8.3","77.5","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758036","13.3.3.8.4","91.1","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very satisfied","Number of persons","Persons","249","thousands","3","v116758037","13.3.3.2.1","74","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very satisfied","Percentage of persons","Percent","239","units ","0","v116758038","13.3.3.2.2","41.4","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758039","13.3.3.2.3","30.5","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758040","13.3.3.2.4","53.3","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Satisfied","Number of persons","Persons","249","thousands","3","v116758041","13.3.3.3.1","79","","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Female","Satisfied","Percentage of persons","Percent","239","units ","0","v116758042","13.3.3.3.2","44.1","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758043","13.3.3.3.3","33.1","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758044","13.3.3.3.4","55.7","","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116758045","13.3.3.4.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Female","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116758046","13.3.3.4.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758047","13.3.3.4.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758048","13.3.3.4.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116758049","13.3.3.9.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Female","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116758050","13.3.3.9.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758051","13.3.3.9.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758052","13.3.3.9.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Dissatisfied","Number of persons","Persons","249","thousands","3","v116758053","13.3.3.5.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Female","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116758054","13.3.3.5.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758055","13.3.3.5.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758056","13.3.3.5.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116758057","13.3.3.6.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116758058","13.3.3.6.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758059","13.3.3.6.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758060","13.3.3.6.4","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116758061","13.3.3.7.1","","F","","","0"
"2016","Alberta","2016A000248","35 to 44 years","Female","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116758062","13.3.3.7.2","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116758063","13.3.3.7.3","","F","","","1"
"2016","Alberta","2016A000248","35 to 44 years","Female","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116758064","13.3.3.7.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116758065","13.7.1.1.1","348","","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116758066","13.7.1.1.2","100.0","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116758067","13.7.1.1.3","100.0","","","","1"
